start_time,V0_LAT,V1_LAT,V2_LAT,V3_LAT,V0_LON,V1_LON,V2_LON,V3_LON,Na/Si,Al/Si,Mg/Si,Ca/Si,Na/Si_uncer,Al/Si_uncer,Mg/Si_uncer,Ca/Si_uncer
20211101T042645,-8.9994,-14.6853,-14.8567,-9.1165,-85.5305,-85.7579,-84.9169,-84.7053,1.2703657641614365,1.3326265285290144,1.1796041988227663,0.24773786445564921,0.0017757156335747816,0.0002893407517993857,0.0004921988521109219,0.0009969019886764967
20211101T042821,-4.1234,-9.8142,-9.9316,-4.1857,-85.4845,-85.6503,-84.8232,-84.6686,1.556515260376389,1.35228315224236,1.126590492384129,0.0,0.001182321809712891,0.00012813620827394282,0.0001796114267046919,-1.0
20211101T042957,0.7556,-4.9371,-4.9996,0.7481,-85.4404,-85.5475,-84.7307,-84.6306,0.0,0.9233384171796862,0.8058005757371428,0.6724805690746997,-1.0,0.0001768759558266955,0.0005756328726054212,0.004866079033570187
20211101T043133,5.6333,-0.0541,-0.0615,5.6797,-85.397,-85.4478,-84.6381,-84.5907,0.0,1.2711186807842803,1.360300997664046,0.28799972885597835,-1.0,0.0004839268470242966,0.0019247571648270392,0.0007577386555509191
20211101T043309,10.5223,4.8308,4.8772,10.6209,-85.3538,-85.35,-84.5444,-84.5475,0.0,1.2585935386944385,1.105954897135581,0.2314212670627581,-1.0,0.00033130807987228044,0.00040201827539916417,0.0006692825868399232
20211101T043445,15.4105,9.7298,9.8281,15.5586,-85.3095,-85.2528,-84.4484,-84.4996,1.1525717320336655,1.263147222865447,1.2211900940611644,0.0,0.0005432439370101753,0.0001665775078823902,0.00032848622783211674,-1.0
20211101T043621,20.3019,14.6303,14.7779,20.4962,-85.2634,-85.1549,-84.3479,-84.4455,0.0,1.298231564536344,1.3204158950239138,0.16630474421381036,-1.0,0.0002910841562539972,0.0015786637866237244,0.0009442976761448252
20211101T043757,25.1968,19.5357,19.729,25.4333,-85.2144,-85.0553,-84.2412,-84.3829,0.0,1.2352140003215424,0.9831614658798146,0.228734484223293,-1.0,0.0003012775868791845,0.00015522978488863624,0.001381695234126001
20211101T043933,30.0948,24.4455,24.6807,30.3698,-85.162,-84.9521,-84.1251,-84.3095,0.0,1.196578557562183,1.171760528266914,0.0,-1.0,0.00045871647651112853,0.00040744752747066775,-1.0
20211101T044109,34.9957,29.3589,29.6319,35.3051,-85.1047,-84.8433,-83.9963,-84.2222,0.0,1.2206582416984602,1.093495753613903,0.0,-1.0,0.000333370755776617,0.0004911852528900604,-1.0
20211101T044245,39.8992,34.2749,34.5816,40.2391,-85.0413,-84.7265,-83.8503,-84.1169,0.0,1.3984722136030354,1.0373591034300398,0.23817210091182586,-1.0,9.992853021135192e-05,0.00022494183927960918,0.0007293675715753227
20211101T044421,44.8047,39.1926,39.5291,45.1716,-84.9694,-84.598,-83.6808,-83.9872,0.0,1.1960090276143271,1.0626291761836695,0.0,-1.0,0.0003088546496236453,0.00048540241590870885,-1.0
20211101T044557,49.811,44.1111,44.4736,50.1964,-84.8826,-84.4527,-83.479,-83.8092,0.0,1.3199406621467409,1.1406026082353922,0.0,-1.0,0.00013211728755187409,0.00010501841688508444,-1.0
20211101T044733,55.0141,49.1262,49.501,55.4126,-84.7785,-84.2881,-83.2301,-83.5472,0.0,1.7168770166008562,1.4303317841671617,0.3882232130055282,-1.0,0.0005063869753451813,0.0002275096998897593,0.0013663953808982123
20211101T044909,60.2246,54.3248,54.6955,60.6435,-84.6574,-84.0984,-82.9038,-83.1934,0.0,1.0,0.0,0.25953227937507184,-1.0,0.014212577186139467,-1.0,0.0022553672278766445
20211101T045045,64.4146,59.5182,59.8904,64.8556,-84.482,-83.8534,-82.4575,-82.9344,0.0,1.0369487132970505,0.8990671514464527,0.2911976991437408,-1.0,0.00018955598013652665,0.00034495909918673255,0.0023645432163666522
20211101T045221,69.3429,63.7524,64.1839,69.794,-84.2726,-83.4666,-81.938,-82.3735,0.0,1.0,1.0,0.16987472275136548,-1.0,0.0004855500805300453,0.0009361612658294147,0.00021739011797892004
20211101T045357,74.2482,68.6823,69.1197,74.7043,-83.9165,-83.0038,-81.1369,-81.4266,1.2134346674333139,1.5131217633593668,0.7915846637311991,0.2893759519927529,0.10020354850677343,0.13359538661659967,0.008541540523214826,0.02202430796056101
20211101T045533,79.1505,73.585,74.0226,79.6027,-83.2592,-82.2538,-79.8208,-79.5873,2.389716982946158,1.4681080692529884,1.126801506096901,0.6244457613852163,0.0022809243092919477,0.00012562288026594673,0.0003740429212304653,0.004480678914291603
20211101T045709,84.0471,78.4787,78.9037,84.4672,-81.556,-80.8907,-77.3506,-74.4998,1.8940309699966806,0.0,1.3019073915626644,0.6801410506842763,0.00030161097739730915,-1.0,0.0005527193415259088,0.007893585726923023
20211101T045845,88.8897,83.3524,83.726,88.8345,-64.8791,-77.5648,-71.0635,-22.2689,0.0,1.1329449041492152,1.5018026730802365,0.8070939488822767,-1.0,0.0030461393500075947,0.0002059674448815651,0.002012672018741732
20211101T050021,89.5529,85.9722,85.5052,89.572,76.83,-57.3071,-32.5653,88.3598,1.1902083735298417,0.0,0.0,0.7142257605025992,0.0005682727173102959,-1.0,-1.0,0.001995137026526591
20211101T050157,86.6779,80.673,81.2428,86.1251,87.2539,73.9909,82.418,91.8374,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0
20211101T050333,81.258,75.8027,76.3561,81.8683,87.8515,88.5459,92.3689,90.6574,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0
20211101T050509,76.4292,70.9283,71.4714,77.0087,89.682,90.593,93.232,91.8285,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0
20211101T050645,71.5826,66.0564,66.5899,72.1448,90.7385,91.6123,93.6596,92.5038,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0
20211101T050821,66.7348,61.1893,61.7119,67.2833,91.4246,92.2213,93.9207,92.9468,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0
20211101T050957,61.8911,56.328,56.8373,62.4259,91.9079,92.6256,94.1009,93.2659,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0
20211101T051133,57.0538,51.4737,51.9664,57.5732,92.2687,92.9125,94.2353,93.5117,7.744701767693216,1.0,7.744701767693216,0.7912631730417563,0.006253442698020477,0.015451234256796622,0.028198039373615615,0.010756929801841666
20211101T051309,52.2245,50.5965,51.086,52.7257,92.345,93.1251,94.3408,93.5648,0.0,0.0,0.8962277655773779,0.7178803224216365,-1.0,-1.0,0.0033579505360103413,0.008425186677330408
20211101T054708,-49.0869,-54.726,-55.2587,-49.5877,95.2837,94.3162,95.7112,96.7675,0.710106947539898,0.0,0.710106947539898,0.5268363249359607,0.02142608915543306,-1.0,0.012161386840061706,0.019648547997250347
20211101T054844,-53.8583,-59.4851,-60.0351,-54.3796,95.5272,94.3898,95.9194,97.1823,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0
20211101T055020,-58.6326,-64.2492,-64.8117,-59.1689,95.8434,94.4812,96.1971,97.7425,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0
20211101T055156,-63.4103,-69.0188,-69.5881,-63.9558,96.2807,94.6004,96.585,98.5453,3.4765659234161244,4.710015820042918,0.0,0.8625594164561708,0.039640909919969596,0.002899763955917293,-1.0,0.01929506693133799
20211101T055332,-68.1911,-73.7937,-74.3632,-68.7392,96.9398,94.7678,97.162,99.797,1.9477847818047291,3.774510862916829,1.9477847818047291,0.4495436180208904,0.021730912267096232,0.0020816355098935424,0.004103221521808039,0.00943559262878523
20211101T055508,-72.9741,-78.5746,-79.1341,-73.516,98.0756,95.0227,98.1015,102.029,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0
20211101T055644,-77.758,-83.3607,-83.8841,-78.2789,100.558,95.4845,99.9038,107.122,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0
20211101T055820,-82.5354,-88.1405,-88.3815,-82.997,110.533,96.6279,104.717,128.733,0.0,0.0,1.102578357753379,1.0472319169563666,-1.0,-1.0,0.000233472896400629,0.00010565348863808416
20211101T055956,-86.7479,-89.6748,-89.6313,-86.2827,171.13,-163.421,-139.71,148.169,1.3170983169534707,0.0,1.3170983169534707,0.524502978732758,0.0023131692598011336,-1.0,0.0032913185386284835,0.0005690525801770384
20211101T060132,-82.2157,-87.6278,-87.0219,-81.5658,-98.0626,-107.817,-91.3535,-93.0094,1.395116407226818,0.0,1.395116407226818,0.7359620433802545,0.005333584966375518,-1.0,0.0013654992570822325,0.003941180115390602
20211101T060308,-76.7821,-82.9291,-82.5305,-77.4035,-90.4158,-97.4656,-92.6523,-87.1683,2.3112923914325783,1.1796024275246684,2.3112923914325783,1.0575122253625924,0.0008804906825480977,7.718559613806361e-05,0.0008606504177049308,7.996863251919974e-05
20211101T060444,-71.9803,-77.4738,-78.1308,-72.578,-89.2021,-93.3727,-90.091,-86.7944,0.0,0.9028956761567273,1.4076739679631738,1.1510338932439592,-1.0,0.0003112039743491532,0.0001200545619558922,0.0017969881822352657
20211101T060620,-67.1685,-72.6905,-73.3128,-67.744,-88.4987,-91.2601,-88.8243,-86.5732,0.4160880190743067,0.35201720366436273,0.4160880190743067,0.15338696378993757,0.09512446659585234,0.030587757431543787,0.034447600107244465,0.01095811864482937
20211101T060756,-62.3485,-67.8903,-68.484,-62.9009,-88.0409,-90.0579,-88.1106,-86.4245,1.6438758556595912,1.1882159229431266,1.6438758556595912,0.48608312811438836,0.0016200888613391797,0.00027566071452237925,0.00047819270124374515,0.0002642284584632752
20211101T060932,-57.522,-63.0794,-63.6459,-58.0494,-87.7189,-89.2814,-87.6475,-86.3141,1.0679730195141517,0.7205948882517361,1.0679730195141517,0.7845410941783445,0.05792394515518512,0.006154194239836794,0.009729745322964403,0.04305111386836648
20211101T061108,-52.6888,-58.2613,-58.7998,-53.1889,-87.4808,-88.7361,-87.317,-86.2278,3.981855812693769,1.0288491616312603,1.2477201089671948,0.7742591216758944,0.0004922951908394557,0.0008492253813121033,5.8703201566894906e-05,0.002483479080622235
20211101T061244,-47.8496,-53.4365,-53.9454,-48.3196,-87.2976,-88.3312,-87.066,-86.1567,0.0,0.9805098509679674,1.1717391094053557,0.7309559212226733,-1.0,0.00019219529961762966,0.00039262695858446574,0.0002842512568236272
20211101T061420,-43.0048,-48.6061,-49.0832,-43.4417,-87.1525,-88.0169,-86.8655,-86.0958,0.49070962541551166,0.27195760531432267,0.49070962541551166,0.0,0.05411326819850898,0.02000310359423018,0.2348391322868633,-1.0
20211101T061556,-38.1545,-43.7703,-44.2128,-38.555,-87.0346,-87.7642,-86.6985,-86.0422,0.0,1.0519950158963334,1.0735791319623427,1.952631976647555,-1.0,0.0003100730008027871,0.0005060891649794725,0.0009052719259905711
20211101T061732,-33.2988,-38.9293,-39.3343,-33.6598,-86.9373,-87.5549,-86.5546,-85.9944,0.0,1.1207667818985458,1.5915022397392222,0.6929406051764476,-1.0,0.0004061104669585155,0.0007106999894404495,0.0006492347648476055
20211101T061908,-28.4396,-34.0829,-34.4471,-28.7574,-86.8549,-87.3775,-86.4278,-85.95,1.215217531200493,1.2679254023821296,1.8900252813390632,0.9374520041904107,0.0005314990718711415,0.00015320383521126465,0.0007439775950792498,0.0016989179285999913
20211101T062044,-23.5756,-29.2324,-29.5526,-23.8472,-86.7846,-87.2226,-86.3119,-85.909,2.317619569989458,1.235745812380759,2.317619569989458,0.0,0.009393119951690312,0.0007844931103000958,0.0022090255133358347,-1.0
20211101T062220,-18.7079,-24.3762,-24.6495,-18.9303,-86.7232,-87.0855,-86.2051,-85.8699,2.7206003678063495,1.1517568720875972,2.7206003678063495,0.0,0.005532125472003556,0.000553483032546443,0.0011336228806265898,-1.0
20211101T062356,-13.837,-19.5148,-19.7383,-14.0075,-86.6687,-86.9611,-86.1041,-85.8325,0.0,1.3485479640180247,0.0,0.0,-1.0,0.00027366470579818255,-1.0,-1.0
20211101T062532,-8.963,-14.6483,-14.8194,-9.0798,-86.6188,-86.8464,-86.0073,-85.7953,0.0,1.384010132344935,0.0,0.7891330853824365,-1.0,0.0001933479419856598,-1.0,0.004161525554979109
20211101T062708,-4.086,-9.7761,-9.8932,-4.1479,-86.5724,-86.7383,-85.913,-85.7581,0.0,1.3471527054030936,0.0,0.5558867634190118,-1.0,0.00021217333248645188,-1.0,0.0012257189916665124
20211101T062844,0.794,-4.8981,-4.9601,0.787,-86.5278,-86.635,-85.8199,-85.7197,1.370289299488586,1.3350608724790314,1.3604862268656732,0.46095002101595967,0.0007958989772780695,0.00027404281896012563,0.0005182465139514504,0.002442857467258721
20211101T063020,5.6769,-0.014,-0.021,5.7239,-86.4841,-86.5348,-85.7268,-85.6793,0.0,1.1736452537605395,0.9966942205296746,0.3381884397041295,-1.0,0.0003037015892472759,0.0001478141583486491,0.0025726374638316988
20211101T063156,10.5629,4.8761,4.9231,10.6621,-86.4403,-86.4363,-85.6326,-85.6356,0.0,1.237555135467041,1.0457045790322494,0.4336547253643114,-1.0,0.00018264114358392607,0.00010267160835468566,8.985310942116238e-05
20211101T063332,15.452,9.7721,9.871,15.6007,-86.3954,-86.3386,-85.5359,-85.5871,3.581944218239019,1.4130459056834546,1.418819219090111,0.0,0.01119201540373577,0.00041394700213199734,0.000889090476789911,-1.0
20211101T063508,20.3446,14.6735,14.8216,20.5393,-86.349,-86.2402,-85.4348,-85.5326,0.0,1.3176715548494715,1.1196629143889216,0.26017854468078033,-1.0,0.0002490997972531294,3.591918996388969e-05,0.0003038809204204831
20211101T063644,25.2403,19.58,19.7738,25.4774,-86.2992,-86.1403,-85.3277,-85.4691,0.0,1.2388970328107847,1.1163781990432096,0.0,-1.0,2.341686654118286e-05,0.00011795612203386135,-1.0
20211101T063820,30.1392,24.4908,24.7265,30.4148,-86.2461,-86.036,-85.2106,-85.3952,0.0,1.247165149888749,1.060285689662975,0.0,-1.0,0.0003171395119012418,5.902690683941021e-05,-1.0
20211101T063956,35.041,29.405,29.6785,35.351,-86.1881,-85.9268,-85.0813,-85.3071,0.0,1.2080862124051543,1.17703687287818,0.266584673214413,-1.0,0.00047574938452068263,0.0004512240262339756,0.0025485463249302755
20211101T064132,39.9453,34.3218,34.6291,40.2858,-86.1236,-85.8089,-84.9342,-85.2006,0.0,1.1728738360026176,1.785995259271321,0.17611244919801614,-1.0,0.00019440722820058965,0.003186382017669506,0.0002018084128477942
20211101T064308,44.8516,39.2403,39.5774,45.2191,-86.0509,-85.6792,-84.7635,-85.07,0.0,1.1985489651400578,1.1039153203711118,0.19292410431984636,-1.0,0.0007334665614420305,0.0005250747566657401,0.004044594481526757
20211101T064444,49.7593,44.1595,44.5226,50.1502,-85.9665,-85.5329,-84.5605,-84.9063,0.0,1.2781026281930448,1.275089592519995,0.5459225118265694,-1.0,0.0005107472935211916,0.00010223188190816407,0.0016997028018759617
20211101T064620,54.8759,49.0784,49.4638,55.2404,-85.6492,-85.3625,-84.3123,-84.4155,0.0,1.282806104804549,1.0206795552586148,0.27393346222319165,-1.0,0.00034479794387346174,0.00013795237109229404,0.001144753705294633
20211101T064756,60.6472,54.1778,54.5229,60.4883,-83.5385,-85.0302,-83.8133,-81.7351,0.0,1.139825998144934,1.345720352035163,0.3206175157315184,-1.0,0.00017530311994053065,0.00012818678320289487,0.0018929661328044212
20211101T064932,64.9205,59.8179,59.6274,65.4864,-81.0023,-83.9141,-82.3019,-79.3513,0.0,1.2756487980441138,1.5450309688262625,0.0,-1.0,0.0003728273634702223,0.0008502831539845061,-1.0
20211101T065108,69.633,64.2145,64.6878,69.5572,-80.5268,-80.9243,-78.73,-77.6091,0.0,1.0884592866470888,1.033954365271077,0.4920634371795667,-1.0,3.209680081816435e-05,0.00019064002764165012,0.008454801495351312
20211101T065244,74.5088,68.795,68.6085,74.3978,-78.6525,-80.7826,-78.0264,-74.842,1.7448200257544964,1.5325920152393204,0.0,0.0,0.0019181894789334288,0.00026419432974440733,-1.0,-1.0
20211101T065420,79.3549,73.667,73.4481,79.1628,-75.0423,-79.0562,-75.5104,-69.58,0.0,1.2271998021440094,1.2271998021440094,0.553770484704234,-1.0,0.007566358248188489,0.0008623404018499697,0.0005265160265547741
20211101T065556,84.0848,78.5145,78.2251,83.6914,-65.5444,-75.8855,-70.9517,-56.4381,1.1017223819429833,0.0,1.1017223819429833,0.0,0.008585197638665948,-1.0,0.0029788378724667774,-1.0
20211101T065732,87.4086,83.2708,82.8215,87.7933,-31.6357,-68.1659,-60.3649,-12.8059,1.1997637172930309,0.0,0.5870827367335381,0.6224022139421386,0.00042529065713217305,-1.0,1.7617294825738768e-05,0.006501974314738781
20211101T065908,87.875,84.464,85.1252,87.8724,50.7851,-22.5453,-6.4524,61.2943,0.8701960385833717,0.0,0.8701960385833717,0.5837998937055686,0.016382638112212963,-1.0,0.02375837427805324,0.0040089092859807
20211101T070044,85.1569,80.1181,79.6814,85.8275,82.7423,66.2088,74.0459,87.3389,2.136205778101409,0.0,2.136205778101409,1.9491106073169637,0.0043961743917072214,-1.0,0.005431988973311504,1.7291268161574307e-05
20211101T070220,80.9272,75.3249,75.4033,80.4931,87.7957,81.7115,86.2353,91.4537,3.0551886127698786,0.0,3.0551886127698786,1.2223329352678727,0.0023474064068120305,-1.0,0.009074380986636647,0.0025488173664919346
20211101T070356,76.198,70.8811,71.4347,76.2806,88.6218,88.6786,92.0571,91.5819,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0
20211101T070532,71.5273,66.0062,66.5411,72.1002,89.6449,90.5277,92.529,91.4061,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0
20211101T070708,66.6845,61.1396,61.6636,67.2344,90.3302,91.1291,92.8252,91.85,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0
20211101T070844,61.8415,56.2788,56.7896,62.3777,90.8141,91.5331,93.0065,92.1706,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0
20211101T071020,57.0049,51.4249,51.9192,57.5257,91.1755,91.8199,93.1415,92.4178,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0
20211101T071156,52.1762,50.7499,51.2417,52.6789,91.2267,92.0333,93.2484,92.4534,0.17797663629108548,1.0,1.0,0.0837092186598391,0.0067465453665240425,0.01250072369281135,0.028187752507312362,0.003628744938670729
20211101T074555,-49.1522,-54.7906,-55.325,-49.6548,94.2048,93.2321,94.6288,95.6906,1.082427450204008,1.0,1.082427450204008,0.44172078278313437,0.0016378001554799072,0.0047275921104692155,0.0026898929569392905,0.0013138074752674935
20211101T074731,-53.9231,-59.5465,-60.0981,-54.4461,94.4502,93.3068,94.8384,96.1078,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0
20211101T074907,-58.6944,-64.3131,-64.877,-59.2324,94.7696,93.3963,95.1148,96.672,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0
20211101T075043,-63.4747,-69.0825,-69.653,-64.0216,95.2118,93.521,95.5091,97.4814,2.0341817971772587,4.283305878694648,0.0,0.0,0.01381639586081407,0.002610073468975235,-1.0,-1.0
20211101T075219,-68.2554,-73.8574,-74.4279,-68.8046,95.8784,93.6902,96.0899,98.7445,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0
20211101T075355,-73.0384,-78.6382,-79.1984,-73.5812,97.0302,93.9515,97.0404,101.002,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0
20211101T075531,-77.8223,-83.4243,-83.9474,-78.3436,99.5604,94.4244,98.8669,106.179,1.101516197911071,1.2582907272798678,1.101516197911071,0.9629524958920033,0.006164279434478942,0.001812763432334507,0.017765524691217238,0.01366289699392269
20211101T075707,-82.5992,-88.2033,-88.4285,-83.0601,109.878,95.6021,103.777,128.46,0.8418572046275778,0.33787335831515336,0.8418572046275778,0.9678311802376176,0.026433968848084657,0.025871144161830083,0.03243552736993412,0.10172842389462276
20211101T075843,-86.6886,-89.6352,-89.6655,-86.2192,174.167,-160.625,-138.63,148.668,0.0,0.0,1.4766561400103249,1.1742487020302883,-1.0,-1.0,5.958906511166781e-06,0.0005814235958080812
20211101T080019,-82.1496,-87.5648,-86.9573,-81.5005,-99.0739,-108.435,-92.4044,-94.0629,1.7763598496471493,1.2413876562152557,1.3408337969639998,0.9373915957535776,0.0007065200808058298,2.4946333862133013e-05,0.0008238800491412062,0.0007256290113654701
20211101T080155,-76.7162,-82.8628,-82.4642,-77.3381,-91.4941,-98.4844,-93.7173,-88.2693,1.0,1.0,1.0,0.44848416115172285,0.1502354436531657,0.07334244421442124,0.1135130022171734,0.04556898692454973
20211101T080331,-71.914,-77.4066,-78.0638,-72.5121,-90.2873,-94.4366,-91.1788,-87.8932,2.634132053757111,1.4248083700820142,2.634132053757111,1.177420288472247,0.0028265293668539746,0.0008253617285473147,0.0025233867230389896,0.0003569085946751169
20211101T080507,-67.1015,-72.6228,-73.2453,-67.6772,-89.5864,-92.3382,-89.9168,-87.6704,1.7663806777313587,1.6191569766777352,1.6191569766777352,1.3798892931843676,0.004185166136942791,0.0014516865393589577,0.005117183056821394,0.004552077601674194
20211101T080643,-62.2809,-67.8218,-68.4157,-62.8334,-89.1296,-91.1414,-89.2041,-87.5203,1.7577292162290676,1.1337937343156728,1.7577292162290676,0.9695997826210194,0.0008893247921456179,0.0001502854436396093,0.00011338954274893832,0.0014089621752548889
20211101T080819,-57.4536,-63.0102,-63.5767,-57.981,-88.8079,-90.3673,-88.7409,-87.4089,0.0,0.9175660635079961,1.0421655716333913,0.7076749182318117,-1.0,0.00027905924188169215,0.0005866559875822163,0.002867148913486026
20211101T080955,-52.6196,-58.1912,-58.7297,-53.1196,-88.5698,-89.8231,-88.41,-87.3216,1.861187319599947,1.3738983277912074,1.861187319599947,0.47482677806850604,0.0063586868809787115,0.0006710260264672197,0.000266473397773366,0.0022986300535240032
20211101T081131,-47.7796,-53.3657,-53.8745,-48.2495,-88.3867,-89.4186,-88.1584,-87.2498,0.0,1.2146724398568156,1.3658155378554282,1.0328843119528461,-1.0,0.0002411117131342828,0.00022514160883808373,0.001726000149591871
20211101T081307,-42.9336,-48.5344,-49.0113,-43.3703,-88.2415,-89.1047,-87.9575,-87.1884,1.8213943838178546,1.25317762229232,1.1594625622629702,0.0,0.0022120177137801454,0.00039861427388910615,7.578193014330313e-05,-1.0
20211101T081443,-38.0824,-43.6975,-44.1397,-38.4827,-88.1234,-88.8521,-87.7901,-87.1343,1.0,1.0,1.0,0.10277397047022784,0.06635079726178165,0.02858928271179716,0.048316710716609694,0.012242935177274704
20211101T081619,-33.2258,-38.8555,-39.2601,-33.5864,-88.026,-88.6427,-87.6458,-87.086,0.0,1.2615349810228065,1.4851036557255455,0.6436333783689134,-1.0,0.00013062194648760436,0.00013525444045277415,0.0009671646074622594
20211101T081755,-28.365,-34.0081,-34.3719,-28.6825,-87.9437,-88.4652,-87.5185,-87.0415,0.0,1.2472574258825244,0.0,0.0,-1.0,0.0010058621218238522,-1.0,-1.0
