start_time,V0_LAT,V1_LAT,V2_LAT,V3_LAT,V0_LON,V1_LON,V2_LON,V3_LON,Al/Si,Mg/Si,Ca/Si,Al/Si_uncer,Mg/Si_uncer,Ca/Si_uncer
20200113T061334,45.3395,39.6396,39.6294,45.3284,-50.8669,-50.9116,-49.8901,-49.7552,0.0,0.0,0.0,-1.0,-1.0,-1.0
20200113T061510,50.2559,44.5574,44.5465,50.2438,-50.8251,-50.8756,-49.7775,-49.6089,0.0,0.0,0.0,-1.0,-1.0,-1.0
20200113T061646,55.1748,49.4776,49.4656,55.1613,-50.7757,-50.8349,-49.6364,-49.4199,0.0,0.0,0.0,-1.0,-1.0,-1.0
20200113T061822,60.0958,54.3998,54.3865,60.0803,-50.714,-50.7869,-49.4551,-49.167,0.0,0.0,0.0,-1.0,-1.0,-1.0
20200113T061958,65.0187,59.3237,59.3086,65.0005,-50.6326,-50.7277,-49.2139,-48.8125,0.0,0.0,0.0,-1.0,-1.0,-1.0
20200113T062134,69.9432,64.2491,64.2314,69.9208,-50.5164,-50.6502,-48.8786,-48.2817,0.0,0.0,0.0,-1.0,-1.0,-1.0
20200113T062310,74.869,69.1756,69.154,74.8397,-50.3305,-50.5413,-48.3825,-47.4024,0.0,0.0,0.0,-1.0,-1.0,-1.0
20200113T062446,79.7955,74.103,74.0751,79.7525,-49.9737,-50.3704,-47.5759,-45.6737,0.0,0.0,0.0,-1.0,-1.0,-1.0
20200113T062622,84.7217,79.0307,78.9906,84.6394,-48.9658,-50.0543,-46.0436,-40.7679,0.0,0.0,0.0,-1.0,-1.0,-1.0
20200113T062758,89.6044,83.9578,83.8857,88.9847,-22.2176,-49.2358,-42.0401,19.0098,0.0,0.0,0.0,-1.0,-1.0,-1.0
20200113T062934,89.7746,85.3199,85.4145,89.7989,113.304,-41.319,-10.3483,125.781,0.0,0.0,0.0,-1.0,-1.0,-1.0
20200113T063110,86.0652,80.4423,80.4884,86.1783,122.421,118.142,126.793,127.677,0.0,0.0,0.0,-1.0,-1.0,-1.0
20200113T063246,81.2035,75.5308,75.5615,81.2537,124.833,123.461,127.885,128.171,0.0,0.0,0.0,-1.0,-1.0,-1.0
20200113T063422,76.2959,70.612,70.6351,76.3283,125.941,125.276,128.262,128.403,0.9771594689933202,0.9771594689933202,0.0,0.004891945707962762,0.012779297222365303,-1.0
20200113T063558,71.3798,65.691,65.7096,71.4039,126.575,126.185,128.454,128.54,1.0,1.4207370474574341,0.0,0.015356344208830183,0.02565033359591407,-1.0
20200113T063734,66.4615,65.0966,65.1149,66.4808,126.656,126.73,128.574,128.558,1.0,1.101416761000763,0.0,0.01091564882698102,0.004573239460901304,-1.0
20200113T072016,-63.8292,-69.5663,-69.5398,-63.8083,128.77,128.722,130.843,131.187,0.0,0.0,0.0,-1.0,-1.0,-1.0
20200113T072152,-68.6715,-74.4102,-74.3758,-68.646,128.886,128.811,131.419,131.968,1.1062126041712772,0.0,0.0,0.00023017453606985388,-1.0,-1.0
20200113T072328,-73.514,-79.253,-79.2034,-73.4813,129.088,128.949,132.362,133.377,0.0,3.2570591639806628,0.0,-1.0,0.01372898757088767,-1.0
20200113T072504,-78.3558,-84.0944,-84.005,-78.3099,129.549,129.208,134.183,136.656,0.0,0.0,0.0,-1.0,-1.0,-1.0
20200113T072640,-83.1968,-88.9283,-88.5133,-83.1189,131.873,129.913,139.147,152.201,0.0,0.0,0.0,-1.0,-1.0,-1.0
20200113T072816,-86.0797,-89.8465,-89.7075,-86.2176,170.507,-159.959,-133.45,156.403,0.0,1.5543269319279625,0.0,-1.0,0.00018531132157305918,-1.0
20200113T072952,-81.3156,-86.9357,-87.1144,-81.3771,-58.4496,-71.428,-54.3965,-52.5047,0.0,0.0,0.0,-1.0,-1.0,-1.0
20200113T073128,-76.4953,-82.2051,-82.2738,-76.535,-55.9901,-59.2454,-52.6151,-52.1555,1.5480002887498352,0.0,0.0,0.0007091232114315484,-1.0,-1.0
20200113T073304,-71.6624,-77.388,-77.4305,-71.6918,-54.8266,-56.3079,-52.2007,-51.9868,0.0,0.0,0.0,-1.0,-1.0,-1.0
20200113T073440,-66.8239,-72.5547,-72.5855,-66.8473,-54.1493,-54.9967,-52.0122,-51.885,0.0,0.0,0.0,-1.0,-1.0,-1.0
20200113T073616,-61.9822,-67.7145,-67.7388,-62.0017,-53.7066,-54.2554,-51.9023,-51.8154,0.0,0.0,0.0,-1.0,-1.0,-1.0
20200113T073752,-57.1372,-62.8705,-62.8906,-57.1541,-53.395,-53.7794,-51.8284,-51.7635,0.0,0.0,0.0,-1.0,-1.0,-1.0
20200113T073928,-52.2897,-58.0226,-58.04,-52.3046,-53.1638,-53.4482,-51.7742,-51.7221,0.0,0.0,0.0,-1.0,-1.0,-1.0
20200113T074104,-47.4396,-53.1718,-53.187,-47.4531,-52.9856,-53.2044,-51.7312,-51.6875,0.0,0.0,0.0,-1.0,-1.0,-1.0
20200113T074240,-42.5867,-48.318,-48.3317,-42.5989,-52.8441,-53.0179,-51.6957,-51.6572,0.0,0.0,0.0,-1.0,-1.0,-1.0
20200113T074416,-37.7309,-43.4609,-43.4734,-37.7422,-52.7289,-52.8704,-51.6648,-51.6296,0.0,0.0,0.0,-1.0,-1.0,-1.0
20200113T074552,-32.872,-38.6007,-38.6123,-32.8826,-52.6332,-52.7508,-51.6368,-51.6036,0.0,0.0,0.0,-1.0,-1.0,-1.0
20200113T074728,-28.0099,-33.7372,-33.7479,-28.02,-52.5521,-52.6519,-51.6105,-51.5782,0.0,0.0,0.0,-1.0,-1.0,-1.0
20200113T074904,-23.1444,-28.8702,-28.8804,-23.1541,-52.4828,-52.5683,-51.5851,-51.5533,0.0,0.0,0.0,-1.0,-1.0,-1.0
20200113T075040,-18.2754,-23.9996,-24.0093,-18.2847,-52.4222,-52.497,-51.5601,-51.5278,0.0,0.0,0.0,-1.0,-1.0,-1.0
20200113T075216,-13.403,-19.1253,-19.1346,-13.412,-52.3688,-52.4349,-51.5347,-51.5013,0.0,0.0,0.0,-1.0,-1.0,-1.0
20200113T075352,-8.5271,-14.2474,-14.2564,-8.5359,-52.321,-52.3802,-51.5084,-51.4734,0.0,0.0,0.0,-1.0,-1.0,-1.0
20200113T075528,-3.6477,-9.3659,-9.3747,-3.6563,-52.2778,-52.3315,-51.4808,-51.4435,0.0,0.0,0.0,-1.0,-1.0,-1.0
20200113T075704,1.2357,-4.4809,-4.4895,1.2271,-52.2381,-52.2875,-51.4511,-51.4109,0.0,0.0,0.0,-1.0,-1.0,-1.0
20200113T075840,6.1227,0.4081,0.3995,6.1141,-52.2011,-52.2472,-51.419,-51.375,0.0,0.0,0.0,-1.0,-1.0,-1.0
20200113T080016,11.0133,5.3008,5.2922,11.0047,-52.1662,-52.2097,-51.3837,-51.335,0.0,0.0,0.0,-1.0,-1.0,-1.0
20200113T080152,15.9076,10.1969,10.1882,15.8988,-52.1325,-52.1744,-51.3443,-51.2899,0.0,0.0,0.0,-1.0,-1.0,-1.0
20200113T080328,20.8054,15.0966,15.0878,20.7963,-52.0996,-52.1406,-51.3,-51.2383,0.0,0.0,0.0,-1.0,-1.0,-1.0
20200113T080504,25.7066,19.9996,19.9906,25.6973,-52.0667,-52.1076,-51.2496,-51.1788,0.0,0.0,0.0,-1.0,-1.0,-1.0
20200113T080640,30.6111,24.9059,24.8967,30.6014,-52.0331,-52.0746,-51.1914,-51.1092,0.0,2.8582460252964936,0.0,-1.0,0.0008254421097760791,-1.0
20200113T080816,35.5184,29.8153,29.8057,35.5082,-51.9978,-52.0412,-51.1235,-51.0266,0.0,0.0,0.0,-1.0,-1.0,-1.0
20200113T080952,40.429,34.7273,34.7172,40.4181,-51.9598,-52.0061,-51.043,-50.927,0.0,0.0,0.0,-1.0,-1.0,-1.0
20200113T081128,45.3424,39.6422,39.6314,45.3306,-51.9178,-51.9688,-50.9464,-50.8049,0.0,1.4972007798388516,0.0,-1.0,0.00015979540329185633,-1.0
20200113T081304,50.2582,44.5595,44.5479,50.2453,-51.8697,-51.9275,-50.8282,-50.6519,0.0,0.0,0.0,-1.0,-1.0,-1.0
20200113T081440,55.1764,49.4789,49.4662,55.1621,-51.8123,-51.8806,-50.6806,-50.4546,0.0,0.0,0.0,-1.0,-1.0,-1.0
20200113T081616,60.0966,54.4003,54.3862,60.0802,-51.7407,-51.825,-50.4912,-50.1912,0.0,0.0,0.0,-1.0,-1.0,-1.0
20200113T081752,65.0183,59.3232,59.3072,64.999,-51.6461,-51.7562,-50.2399,-49.8228,0.0,0.0,0.0,-1.0,-1.0,-1.0
20200113T081928,69.9421,64.2473,64.2285,69.9184,-51.5097,-51.6663,-49.8915,-49.2708,1.0,0.973925172502678,0.0,0.01526992949626521,0.013402267892429636,-1.0
20200113T082104,74.8668,69.173,69.1501,74.8357,-51.2916,-51.5384,-49.3755,-48.3579,0.0,0.0,0.0,-1.0,-1.0,-1.0
20200113T082240,79.7919,74.0991,74.0695,79.7462,-50.8731,-51.3381,-48.5382,-46.5659,0.0,0.0,0.0,-1.0,-1.0,-1.0
20200113T082416,84.7163,79.0253,78.9827,84.629,-49.6901,-50.9672,-46.9499,-41.4897,0.0,0.0,0.0,-1.0,-1.0,-1.0
20200113T082552,89.5827,83.9507,83.8741,88.9495,-19.6223,-50.0066,-42.8075,18.3134,0.0,0.0,0.0,-1.0,-1.0,-1.0
20200113T082728,89.7492,85.3189,85.4195,89.7683,111.628,-40.8082,-10.5834,124.127,0.0,0.0,0.0,-1.0,-1.0,-1.0
20200113T082904,86.0648,80.4465,80.4956,86.1851,121.088,116.651,125.322,126.362,1.4498214697084473,1.5099504517805418,0.0,0.021037000409322226,0.017798934628842487,-1.0
20200113T083040,81.2096,75.5377,75.5703,81.263,123.594,122.167,126.604,126.943,1.444781902073222,1.685022869972396,0.0,0.004900391383682351,0.004961103204466677,-1.0
20200113T083216,76.3048,70.6208,70.6454,76.3393,124.745,124.054,127.05,127.215,0.6119316973616984,0.6119316973616984,0.0,0.026101655695486836,0.01828740598459655,-1.0
20200113T083352,71.3907,65.7016,65.7215,71.4164,125.405,124.999,127.275,127.376,0.0,0.0,0.0,-1.0,-1.0,-1.0
20200113T083528,66.4743,64.8925,64.9118,66.4948,125.488,125.566,127.416,127.397,1.0,0.8063438925591899,0.0,0.013973592770222596,0.02273494129677219,-1.0
20200113T091812,-63.8384,-69.5763,-69.5484,-63.8163,127.772,127.712,129.83,130.186,0.0,0.0,0.0,-1.0,-1.0,-1.0
20200113T091948,-68.6826,-74.4204,-74.384,-68.6558,127.915,127.82,130.426,130.995,0.0,0.0,0.0,-1.0,-1.0,-1.0
20200113T092124,-73.5255,-79.2639,-79.2116,-73.4909,128.166,127.991,131.402,132.452,0.0,0.0,0.0,-1.0,-1.0,-1.0
20200113T092300,-78.3681,-84.1058,-84.0113,-78.3197,128.742,128.314,133.286,135.845,0.8620867691667181,1.0232705275331768,0.0,0.0002204060014113012,0.0008060538981078147,-1.0
